month_key,product_name,region_name,revenue_nzd,direct_cost_nzd,opex_nzd,gross_profit,gross_margin_pct,ebitda,ebitda_margin_pct
202501,Timber Premium,Hawke's Bay,243942.02,172128.93,32842.31,71813.09,0.29438589546811167,38970.78,0.15975427275710843
202501,Timber Premium,Waikato,330060.64,187644.77,35455.19,142415.87000000002,0.431483953978881,106960.68000000002,0.32406372356303986
202501,Timber Premium,Vietnam,390347.07,258399.05,37437.05,131948.02000000002,0.3380274379925537,94510.97000000002,0.24212035202416152
202501,Timber Premium,China,332046.28,212128.82,21804.3,119917.46000000002,0.3611468256774327,98113.16000000002,0.2954803770125056
202501,Timber Premium,Japan,289431.08,216638.31,14760.96,72792.77000000002,0.2515029484739511,58031.81000000002,0.20050303512670448
202501,Timber Standard,Northland,297255.77,220823.74,37202.64,76432.03000000003,0.25712547144164777,39229.39000000003,0.13197183691337608
202501,Timber Standard,Hawke's Bay,345476.87,199974.7,32145.99,145502.16999999998,0.42116327498277956,113356.17999999998,0.3281151065192873
202501,Timber Standard,Waikato,239222.99,145743.3,22078.37,93479.69,0.3907638224904722,71401.32,0.2984718149371848
202501,Timber Standard,Vietnam,217400.12,124871.96,25265.44,92528.15999999999,0.42561227657096046,67262.71999999999,0.30939596537481207
202501,Timber Standard,China,274271.21,165857.96,14382.33,108413.25000000003,0.39527754298382256,94030.92000000003,0.34283919190789297
202501,Timber Standard,Japan,398836.19,264390.21,21718.39,134445.97999999998,0.3370957384784966,112727.58999999998,0.2826413270069599
202501,Pulp High Grade,Northland,175658.5,121066.36,16990.88,54592.14,0.31078564373486056,37601.259999999995,0.2140588699095119
202501,Pulp High Grade,Hawke's Bay,63500.67,42916.62,4006.03,20584.049999999996,0.3241548475000342,16578.019999999997,0.2610684265221138
202501,Pulp High Grade,Waikato,194503.62,135548.34,27299.45,58955.28,0.3031063380722683,31655.829999999998,0.16275188091614953
202501,Pulp High Grade,Vietnam,138153.57,85766.83,7850.98,52386.740000000005,0.37919208312894126,44535.76000000001,0.3223641633003042
202501,Pulp High Grade,China,192695.45,120777.7,23655.69,71917.75000000001,0.373219762064958,48262.06000000001,0.2504577041128891
202501,Pulp High Grade,Japan,168128.69,115250.99,17028.28,52877.7,0.314507297951349,35849.42,0.21322607105307248
202501,Pulp Low Grade,Northland,118149.92,82305.09,15701.03,35844.83,0.3033842934468343,20143.800000000003,0.1704935559837874
202501,Pulp Low Grade,Hawke's Bay,192938.95,123965.45,26591.62,68973.50000000001,0.35748872894768013,42381.88000000002,0.21966471777730737
202501,Pulp Low Grade,Waikato,105900.57,60780.69,15511.11,45119.880000000005,0.4260588965668457,29608.770000000004,0.27959027982568935
202501,Pulp Low Grade,Vietnam,93849.37,59709.11,5340.21,34140.259999999995,0.363777188914534,28800.049999999996,0.30687526192237624
202501,Pulp Low Grade,China,164357.74,113339.77,22121.79,51017.96999999999,0.31040807691806904,28896.179999999986,0.17581271195381482
202501,Pulp Low Grade,Japan,203539.38,151931.25,25362.22,51608.130000000005,0.2535535383865275,26245.910000000003,0.12894757761372763
202502,Log A28,Northland,185228.18,111422.25,11362.13,73805.93,0.39845951085844494,62443.799999999996,0.337118250581526
202502,Log A28,Hawke's Bay,310949.16,211745.8,39910.17,99203.35999999999,0.31903401829418027,59293.18999999999,0.1906845157581387
202502,Log A28,Waikato,157560.12,97012.73,18337.35,60547.39,0.38428118739691236,42210.04,0.2678979934770296
202502,Log A28,Vietnam,182532.86,123063.87,14084.31,59468.98999999999,0.3257988178128584,45384.67999999999,0.24863840954445132
202502,Log A28,China,199965.22,136277.68,19734.51,63687.54000000001,0.31849308594764636,43953.03000000001,0.21980337380670506
202502,Log A28,Japan,234697.23,165517.3,24173.37,69179.93000000002,0.2947624477715396,45006.56000000003,0.1917643425105615
202502,Log B22,Northland,214243.77,142345.7,11826.62,71898.06999999998,0.33559001505621366,60071.449999999975,0.28038831654241325
202502,Log B22,Hawke's Bay,209047.63,123112.8,22070.97,85934.83,0.4110777529503683,63863.86,0.30549908650004787
202502,Log B22,Waikato,234074.61,134795.22,15999.38,99279.38999999998,0.42413566341090986,83280.00999999998,0.35578403826027943
202502,Log B22,Vietnam,256518.2,170527.17,31087.6,85991.03,0.33522389444491657,54903.43,0.21403327327261767
202502,Log B22,China,253336.13,153557.66,22294.43,99778.47,0.3938580335935502,77484.04000000001,0.30585467615693035
202502,Log B22,Japan,142989.42,105111.52,7569.79,37877.90000000001,0.26490001847689154,30308.110000000008,0.2119605072878819
202502,Timber Premium,Northland,342236.1,244431.12,26928.85,97804.97999999998,0.285782183703005,70876.12999999998,0.20709717648138223
202502,Timber Premium,Hawke's Bay,285440.31,160925.89,27201.04,124514.41999999998,0.436218766718688,97313.37999999998,0.3409237468947535
202502,Timber Premium,Waikato,243757.44,178979.9,16453.37,64777.54000000001,0.265745898873897,48324.17000000001,0.1982469540211778
202502,Timber Premium,Vietnam,293905.49,209385.27,17762.8,84520.22,0.287576186480899,66757.42,0.2271390711347379
202502,Timber Premium,China,364810.27,233383.24,39912.83,131427.03000000003,0.3602613215905353,91514.20000000003,0.2508542317078958
202502,Timber Premium,Japan,253399.91,167371.91,14974.42,86028.0,0.3394949903494441,71053.58,0.28040096778250634
202502,Timber Standard,Northland,287148.77,168106.57,41754.8,119042.20000000001,0.4145662891051214,77287.40000000001,0.26915455706113595
202502,Timber Standard,Hawke's Bay,248585.28,141614.12,20697.54,106971.16,0.4303197679283343,86273.62,0.34705844207669895
202502,Timber Standard,Waikato,215795.7,130830.75,14223.8,84964.95000000001,0.39372865168305027,70741.15000000001,0.3278153827902966
202502,Timber Standard,Vietnam,303219.81,212518.71,42419.85,90701.1,0.2991265643230896,48281.25000000001,0.15922854776539833
202502,Timber Standard,China,274558.47,197723.05,20434.78,76835.41999999998,0.27985084561405077,56400.639999999985,0.20542305615266573
202502,Timber Standard,Japan,276294.49,198189.15,16008.86,78105.34,0.28268873548654555,62096.479999999996,0.22474744248428552
202502,Pulp High Grade,Northland,182331.95,102530.33,25199.34,79801.62000000001,0.4376721688107872,54602.28000000001,0.2994663305032388
202502,Pulp High Grade,Hawke's Bay,149489.44,83423.86,12853.57,66065.58,0.4419414508476318,53212.01,0.355958320534213
202502,Pulp High Grade,Waikato,88853.7,54395.48,12658.28,34458.219999999994,0.38780849868941863,21799.939999999995,0.245346451526498
202502,Pulp High Grade,Vietnam,135753.66,96951.92,10397.81,38801.740000000005,0.2858246326471051,28403.930000000008,0.20923141225069
202502,Pulp High Grade,China,184091.66,116582.24,12736.95,67509.42,0.36671634119655394,54772.47,0.2975282530452493
202502,Pulp High Grade,Japan,144316.78,99586.39,10972.71,44730.39,0.3099458704663449,33757.68,0.23391375555912486
202502,Pulp Low Grade,Northland,164131.78,108814.31,18683.94,55317.47,0.33703082973937165,36633.53,0.2231958369061738
202502,Pulp Low Grade,Hawke's Bay,138601.08,99210.27,17927.98,39390.80999999998,0.2842027637879877,21462.829999999984,0.1548532666556421
202502,Pulp Low Grade,Waikato,123644.11,79931.28,8834.27,43712.83,0.3535375037274319,34878.56,0.28208832592187366
202502,Pulp Low Grade,Vietnam,140556.68,93521.49,20200.17,47035.18999999999,0.33463503833471303,26835.01999999999,0.1909195635525824
202502,Pulp Low Grade,China,142573.35,88394.32,14128.4,54179.03,0.3800081151210938,40050.63,0.2809124566407396
202502,Pulp Low Grade,Japan,73221.75,44270.84,6935.33,28950.910000000003,0.3953867532529611,22015.58,0.3006699512098523
202503,Log A28,Northland,244053.19,167387.18,14708.33,76666.01000000001,0.3141364798386778,61957.68000000001,0.25386957654599807
202503,Log A28,Hawke's Bay,182179.6,111208.38,22536.15,70971.22,0.38956732806527183,48435.07,0.26586439974618453
202503,Log A28,Waikato,213160.93,135890.32,23489.32,77270.60999999999,0.36249893449048093,53781.289999999986,0.2523036937397486
202503,Log A28,Vietnam,117109.29,79165.83,13327.21,37943.45999999999,0.32400042729317197,24616.249999999993,0.21019895176548328
202503,Log A28,China,178420.2,130325.85,17030.95,48094.350000000006,0.2695566421290863,31063.400000000005,0.17410248391157504
202503,Log A28,Japan,201550.98,123979.21,30113.94,77571.77,0.3848741891505564,47457.83,0.23546315676559845
202503,Log B22,Northland,286136.49,184061.23,16213.89,102075.25999999998,0.35673625548422705,85861.36999999998,0.30007137502805037
202503,Log B22,Hawke's Bay,294378.03,216596.58,43850.69,77781.45000000004,0.26422301283828836,33930.76000000004,0.11526254184118304
202503,Log B22,Waikato,204981.47,148685.24,12120.58,56296.23000000001,0.2746405809266565,44175.65000000001,0.2155104556524061
202503,Log B22,Vietnam,177150.66,101959.04,9431.77,75191.62000000001,0.4244501262371814,65759.85,0.3712086085369369
202503,Log B22,China,263940.21,156745.96,25119.12,107194.25000000003,0.4061308051546978,82075.13000000003,0.31096106955435104
202503,Log B22,Japan,262347.84,192905.68,20604.73,69442.16000000003,0.2646949942488569,48837.43000000004,0.18615525860628404
202503,Timber Premium,Northland,274143.7,157599.98,20376.35,116543.72,0.42511908900332196,96167.37,0.350791829248675
202503,Timber Premium,Hawke's Bay,298502.92,175785.52,36781.7,122717.4,0.41110954626507507,85935.7,0.2878889760944382
202503,Timber Premium,Waikato,287625.91,214631.13,20417.92,72994.77999999997,0.2537837429180145,52576.85999999997,0.18279597968069003
202503,Timber Premium,Vietnam,371462.88,213730.82,31687.51,157732.06,0.4246240162677897,126044.55,0.33931936886937397
202503,Timber Premium,China,354828.14,216598.91,30999.59,138229.23,0.38956670685701533,107229.64000000001,0.30220162358036207
202503,Timber Premium,Japan,255062.69,181654.55,22366.86,73408.14000000001,0.28780430411049146,51041.28000000001,0.20011268602240498
202503,Timber Standard,Northland,326459.72,183696.65,47088.54,142763.06999999998,0.4373068444707359,95674.52999999997,0.29306687514159474
202503,Timber Standard,Hawke's Bay,289207.42,166057.81,34797.24,123149.60999999999,0.42581760177522415,88352.37,0.3054982821671726
202503,Timber Standard,Waikato,271194.7,165815.58,19670.1,105379.12000000002,0.38857367050314784,85709.02000000002,0.316042385784088
202503,Timber Standard,Vietnam,318061.04,199917.71,33123.33,118143.32999999999,0.3714486062172217,85019.99999999999,0.2673071810366966
202503,Timber Standard,China,290854.17,212947.17,38879.63,77906.99999999997,0.26785588117921766,39027.36999999997,0.1341819166629104
202503,Timber Standard,Japan,290981.41,165567.51,21093.88,125413.89999999997,0.43100313521746964,104320.01999999996,0.35851094404965583
202503,Pulp High Grade,Northland,200053.27,112882.51,15402.67,87170.76,0.4357377412526174,71768.09,0.35874489829633877
202503,Pulp High Grade,Hawke's Bay,148711.32,110104.29,21517.11,38607.03000000001,0.25961056629717233,17089.920000000013,0.11492010157666553
202503,Pulp High Grade,Waikato,168366.24,102996.53,16608.14,65369.70999999999,0.38825901202046204,48761.56999999999,0.2896160774273987
202503,Pulp High Grade,Vietnam,184612.91,134376.49,16166.81,50236.42000000001,0.272117589176185,34069.610000000015,0.1845461945212825
202503,Pulp High Grade,China,71371.99,46963.73,10587.82,24408.260000000002,0.34198654121876104,13820.440000000002,0.1936395496328462
202503,Pulp High Grade,Japan,136128.32,78632.33,14628.2,57495.990000000005,0.42236611749854847,42867.79000000001,0.31490721401689237
202503,Pulp Low Grade,Northland,113166.67,72074.76,6536.92,41091.91,0.36310965057114436,34554.990000000005,0.3053459998425332
202503,Pulp Low Grade,Hawke's Bay,153099.19,90257.32,16606.78,62841.869999999995,0.4104650716963296,46235.09,0.3019943475860323
202503,Pulp Low Grade,Waikato,46533.18,29859.55,3152.62,16673.63,0.35831701164631347,13521.010000000002,0.29056707493448763
202503,Pulp Low Grade,Vietnam,100584.94,65978.01,11550.75,34606.93000000001,0.344056774304384,23056.180000000008,0.22922099471352278
202503,Pulp Low Grade,China,109971.48,75340.79,10995.23,34630.69,0.314906101109124,23635.460000000003,0.21492354199470629
202503,Pulp Low Grade,Japan,227227.05,158380.29,32695.29,68846.75999999998,0.30298663825455635,36151.46999999998,0.15909844360519568
202504,Log A28,Northland,143917.04,107883.4,9380.78,36033.640000000014,0.25037785657626094,26652.860000000015,0.1851959990283292
202504,Log A28,Hawke's Bay,124884.24,82154.19,10431.42,42730.05,0.3421572649999712,32298.630000000005,0.25862855072825847
202504,Log A28,Waikato,139485.66,90896.52,15225.24,48589.14,0.3483450556852941,33363.9,0.23919232987821115
202504,Log A28,Vietnam,169141.8,99011.28,16648.98,70130.51999999999,0.41462559816674527,53481.53999999999,0.3161935133716207
202504,Log A28,China,222925.75,158780.34,19750.57,64145.41,0.28774338540971606,44394.840000000004,0.19914630768316358
202504,Log A28,Japan,138236.64,79653.57,12185.83,58583.07000000001,0.4237882952016195,46397.240000000005,0.33563634069809567
202504,Log B22,Northland,216373.74,156621.41,23152.98,59752.32999999999,0.2761533354278573,36599.34999999999,0.16914876084315958
202504,Log B22,Hawke's Bay,213664.91,124755.22,16407.28,88909.69,0.41611741488108644,72502.41,0.3393276415860705
202504,Log B22,Waikato,194800.65,118303.81,19374.93,76496.84,0.39269294019296136,57121.909999999996,0.2932326457842928
202504,Log B22,Vietnam,151604.5,89770.52,12777.34,61833.979999999996,0.40786375074618497,49056.64,0.3235830071007127
202504,Log B22,China,240907.2,174307.3,30086.41,66599.90000000002,0.27645458500202574,36513.49000000002,0.1515666198436577
202504,Log B22,Japan,146005.99,95831.88,9993.93,50174.109999999986,0.34364418884458087,40180.179999999986,0.2751954217768736
202504,Timber Premium,Northland,269551.76,171175.01,32987.18,98376.75,0.36496422802062206,65389.57,0.24258632182553733
202504,Timber Premium,Hawke's Bay,315670.59,201480.03,36817.55,114190.56000000003,0.3617396223069118,77373.01000000002,0.24510680580031233
202504,Timber Premium,Waikato,299902.24,195220.29,16014.68,104681.94999999998,0.3490535782593687,88667.26999999999,0.29565391042094247
202504,Timber Premium,Vietnam,298597.36,183107.56,25945.39,115489.79999999999,0.3867743505836756,89544.40999999999,0.2998834617961793
202504,Timber Premium,China,319314.2,220353.74,45634.93,98960.46000000002,0.30991562542473844,53325.53000000002,0.16700018351830273
202504,Timber Premium,Japan,191206.72,117698.04,17173.63,73508.68000000001,0.38444611151741953,56335.05,0.2946290276827091
202504,Timber Standard,Northland,315147.36,198317.36,29505.18,116830.0,0.37071546466389566,87324.82,0.27709202450561543
202504,Timber Standard,Hawke's Bay,233110.67,153001.88,25702.52,80108.79000000001,0.3436513223525976,54406.270000000004,0.23339244831650136
202504,Timber Standard,Waikato,308929.33,225853.78,36576.68,83075.55000000002,0.26891441482749473,46498.87000000002,0.15051620381917125
202504,Timber Standard,Vietnam,368165.29,227852.15,37347.71,140313.13999999998,0.38111452603258716,102965.43,0.2796717474371362
202504,Timber Standard,China,323488.93,209340.59,43804.0,114148.34,0.3528662943736591,70344.34,0.2174551691768865
202504,Timber Standard,Japan,289846.42,170587.7,27189.34,119258.71999999997,0.411454866339215,92069.37999999998,0.31764884313561637
202504,Pulp High Grade,Northland,228853.33,137767.33,27890.89,91086.0,0.3980103763401651,63195.11,0.2761380400276457
202504,Pulp High Grade,Hawke's Bay,228307.43,153673.51,33917.68,74633.91999999998,0.32690096857557366,40716.23999999998,0.17833953104373337
202504,Pulp High Grade,Waikato,149824.27,108316.04,9315.08,41508.229999999996,0.27704610207678637,32193.149999999994,0.21487273056628273
202504,Pulp High Grade,Vietnam,153068.06,109184.8,19143.98,43883.259999999995,0.2866911620882893,24739.279999999995,0.1616227448103804
202504,Pulp High Grade,China,149145.44,90332.9,13879.39,58812.54000000001,0.39433012501086195,44933.15000000001,0.3012706925535236
202504,Pulp High Grade,Japan,119590.44,79077.12,16619.96,40513.32000000001,0.33876721249624975,23893.360000000008,0.1997932276191977
202504,Pulp Low Grade,Northland,216279.77,138091.82,12718.86,78187.94999999998,0.36151300697240424,65469.08999999998,0.30270556511133695
202504,Pulp Low Grade,Hawke's Bay,172408.45,99606.67,25102.71,72801.78000000001,0.4222634099430742,47699.070000000014,0.2766631797919418
202504,Pulp Low Grade,Waikato,183874.88,104298.22,17973.01,79576.66,0.4327761355982938,61603.65000000001,0.3350302662332125
202504,Pulp Low Grade,Vietnam,168718.85,116841.67,10922.93,51877.18000000001,0.3074770839180092,40954.25000000001,0.24273665924109847
202504,Pulp Low Grade,China,238306.12,162879.51,29046.88,75426.60999999999,0.316511426563447,46379.72999999998,0.19462248808381413
202504,Pulp Low Grade,Japan,145615.99,103562.99,16904.81,42052.999999999985,0.2887938336991699,25148.189999999984,0.17270211877143427
202505,Log A28,Northland,232480.75,140375.53,25552.62,92105.22,0.39618428622584884,66552.6,0.2862714439797704
202505,Log A28,Hawke's Bay,231449.01,168231.28,21745.74,63217.73000000001,0.27313890865206125,41471.990000000005,0.17918413217667253
202505,Log A28,Waikato,203441.44,120265.81,21832.01,83175.63,0.40884310492493564,61343.62000000001,0.3015296195308095
202505,Log A28,Vietnam,251460.1,139766.2,34565.27,111693.9,0.44418140293430247,77128.63,0.30672313420697755
202505,Log A28,China,222675.69,139471.93,24746.66,83203.76000000001,0.37365443888374167,58457.100000000006,0.26252124782907377
202505,Log A28,Japan,169062.13,99724.84,13094.31,69337.29000000001,0.41012904545802187,56242.98000000001,0.3326763953583219
202505,Log B22,Northland,201151.95,130619.7,24100.14,70532.25000000001,0.3506416418036216,46432.110000000015,0.23083102102664185
202505,Log B22,Hawke's Bay,268022.73,200998.61,38915.05,67024.12,0.2500687908074065,28109.069999999992,0.10487569468455155
202505,Log B22,Waikato,155435.94,109506.46,11261.03,45929.479999999996,0.29548816058885735,34668.45,0.22304011543276284
202505,Log B22,Vietnam,143927.85,81393.82,16116.65,62534.03,0.4344817907027722,46417.38,0.32250450486128984
202505,Log B22,China,144859.27,88429.05,14092.6,56430.21999999999,0.38955201141079887,42337.61999999999,0.29226724668707765
202505,Log B22,Japan,166957.91,99014.87,23878.33,67943.04000000001,0.4069471161923386,44064.71000000001,0.26392705802318683
202505,Timber Premium,Northland,247837.35,175817.1,15360.55,72020.25,0.29059481954596433,56659.7,0.2286164696322003
202505,Timber Premium,Hawke's Bay,350265.23,244887.71,45950.3,105377.51999999999,0.30085064395344063,59427.21999999999,0.16966348615305032
202505,Timber Premium,Waikato,241731.51,167978.5,29113.32,73753.01000000001,0.30510300456899475,44639.69000000001,0.18466640943913357
202505,Timber Premium,Vietnam,279505.35,202829.96,30440.93,76675.38999999998,0.27432530361225643,46234.459999999985,0.16541529527073448
202505,Timber Premium,China,350485.01,251853.03,28306.94,98631.98000000001,0.28141568736420425,70325.04000000001,0.2006506355293198
202505,Timber Premium,Japan,296939.48,198315.15,20663.85,98624.32999999999,0.33213613090451966,77960.47999999998,0.26254669806790254
202505,Timber Standard,Northland,310197.59,184381.69,24124.61,125815.90000000002,0.40559921822732414,101691.29000000002,0.3278274663578141
202505,Timber Standard,Hawke's Bay,277887.07,159232.75,26700.26,118654.32,0.426987552893339,91954.06000000001,0.3309044209937512
202505,Timber Standard,Waikato,353179.74,212404.01,29627.64,140775.72999999998,0.39859514591635403,111148.08999999998,0.31470686851969476
202505,Timber Standard,Vietnam,346416.59,254568.01,39949.5,91848.58000000002,0.26513909163530536,51899.080000000016,0.14981695882405635
202505,Timber Standard,China,375001.71,233453.53,19139.98,141548.18000000002,0.37746009211531334,122408.20000000003,0.3264203781897422
202505,Timber Standard,Japan,382339.75,221398.3,34583.97,160941.45,0.4209383146795488,126357.48000000001,0.33048481095674725
202505,Pulp High Grade,Northland,236563.59,135566.53,24353.48,100997.06,0.42693408567227104,76643.58,0.3239872205185929
202505,Pulp High Grade,Hawke's Bay,196313.95,125006.71,24645.07,71307.24,0.3632306313433151,46662.170000000006,0.2376915649651999
202505,Pulp High Grade,Waikato,140334.96,89438.4,14266.95,50896.56,0.3626791214391624,36629.61,0.2610155730261369
202505,Pulp High Grade,Vietnam,135660.42,87288.49,19297.78,48371.93000000001,0.35656627039780653,29074.15000000001,0.21431564195363692
202505,Pulp High Grade,China,108346.34,65046.79,14695.14,43299.549999999996,0.39964017243222055,28604.409999999996,0.2640090103643556
202505,Pulp High Grade,Japan,82692.18,49524.19,10129.13,33167.98999999999,0.4011018937945522,23038.859999999993,0.2786098999929618
202505,Pulp Low Grade,Northland,200299.58,136756.91,22847.28,63542.669999999984,0.3172381589616912,40695.389999999985,0.20317261773589335
202505,Pulp Low Grade,Hawke's Bay,74702.85,51473.39,9150.43,23229.460000000006,0.3109581495217385,14079.030000000006,0.18846710667665298
202505,Pulp Low Grade,Waikato,145902.46,101636.09,8740.95,44266.369999999995,0.30339700920738416,35525.42,0.24348746415927464
202505,Pulp Low Grade,Vietnam,153905.21,91826.07,10789.73,62079.139999999985,0.4033595743769817,51289.40999999999,0.33325324074474144
202505,Pulp Low Grade,China,135780.6,76754.53,15573.13,59026.07000000001,0.43471652062223914,43452.94000000001,0.32002318446081407
202505,Pulp Low Grade,Japan,217068.87,143923.23,16173.58,73145.63999999998,0.3369697368397412,56972.05999999998,0.2624607572702617
202506,Log A28,Northland,194847.16,136584.17,11645.46,58262.98999999999,0.2990189336092966,46617.52999999999,0.2392517807290596
202506,Log A28,Hawke's Bay,193870.73,123188.88,10645.48,70681.85,0.36458236888054224,60036.37000000001,0.3096721717610493
202506,Log A28,Waikato,188583.11,135773.6,23912.09,52809.50999999998,0.2800330846171748,28897.41999999998,0.15323440153256557
202506,Log A28,Vietnam,208007.06,132503.45,21866.11,75503.60999999999,0.36298580442413825,53637.499999999985,0.2578638436599219
202506,Log A28,China,243009.94,137523.52,28332.74,105486.42000000001,0.4340827375209426,77153.68000000001,0.317491868851126
202506,Log A28,Japan,230350.22,168931.1,24764.78,61419.119999999995,0.26663365027391767,36654.34,0.1591243976237574
202506,Log B22,Northland,249551.0,162922.13,20046.64,86628.87,0.34713894153900404,66582.23,0.26680810736082
202506,Log B22,Hawke's Bay,144915.36,104518.48,13410.31,40396.87999999999,0.27876189245915683,26986.569999999992,0.18622297870977925
202506,Log B22,Waikato,173941.64,129860.35,12510.31,44081.29000000001,0.25342574670446943,31570.98000000001,0.18150329041395727
202506,Log B22,Vietnam,241449.5,170327.96,26357.82,71121.54000000001,0.2945607259489045,44763.72000000001,0.18539578669659704
202506,Log B22,China,330801.03,191218.94,34094.16,139582.09000000003,0.42195179984778164,105487.93000000002,0.31888634083152645
202506,Log B22,Japan,249813.69,176173.69,13851.92,73640.0,0.29477968160992296,59788.08,0.23933067879506523
202506,Timber Premium,Northland,344394.96,199885.2,32090.51,144509.76,0.4196047468290477,112419.25000000001,0.32642536348383266
202506,Timber Premium,Hawke's Bay,213783.11,126591.15,24702.13,87191.95999999999,0.40785242575992087,62489.82999999999,0.2923048036863155
202506,Timber Premium,Waikato,325000.53,193261.72,42953.62,131738.81000000003,0.4053495235838539,88785.19000000003,0.2731847544987081
202506,Timber Premium,Vietnam,260311.08,180884.5,28600.7,79426.57999999999,0.30512177967991216,50825.87999999999,0.19525054407979864
202506,Timber Premium,China,185667.04,110515.27,12338.81,75151.77,0.40476634948238527,62812.96000000001,0.3383096967560855
202506,Timber Premium,Japan,302865.36,219466.82,24160.92,83398.53999999998,0.2753650665100822,59237.61999999998,0.1955906083151932
202506,Timber Standard,Northland,174621.28,106924.43,9922.48,67696.85,0.38767812262056495,57774.37000000001,0.3308552657499705
202506,Timber Standard,Hawke's Bay,306032.84,186537.38,23458.58,119495.46000000002,0.39046613428807186,96036.88000000002,0.3138123346500984
202506,Timber Standard,Waikato,396622.36,232670.56,49911.68,163951.8,0.4133700379373467,114040.12,0.2875282170173159
202506,Timber Standard,Vietnam,361289.22,199609.58,20201.3,161679.63999999998,0.44750751212560397,141478.34,0.3915930289865831
202506,Timber Standard,China,297239.81,200100.69,29641.44,97139.12,0.3268038692394535,67497.68,0.2270815608447603
202506,Timber Standard,Japan,331235.01,204000.42,28528.84,127234.59,0.38412180524033374,98705.75,0.29799310767300835
202506,Pulp High Grade,Northland,178370.86,123874.32,11655.18,54496.53999999998,0.3055237834251625,42841.35999999998,0.24018138388748017
202506,Pulp High Grade,Hawke's Bay,254407.83,142617.02,32042.21,111790.81,0.43941576012027617,79748.6,0.31346755325887576
202506,Pulp High Grade,Waikato,130341.08,87392.83,13027.06,42948.25,0.3295066298361192,29921.190000000002,0.22956070334847617
202506,Pulp High Grade,Vietnam,120469.14,73929.36,9675.03,46539.78,0.38632117735712235,36864.75,0.30600990427922037
202506,Pulp High Grade,China,95978.73,64666.32,13783.88,31312.409999999996,0.3262432207636004,17528.53,0.18262931797493048
202506,Pulp High Grade,Japan,200384.87,133754.22,25895.52,66630.65,0.33251337788127416,40735.12999999999,0.2032844595502644
202506,Pulp Low Grade,Northland,133600.87,98363.4,16691.76,35237.47,0.263751800418665,18545.710000000003,0.13881429065544262
202506,Pulp Low Grade,Hawke's Bay,199220.4,126208.58,26873.15,73011.81999999999,0.36648766893350276,46138.66999999999,0.2315961116431851
202506,Pulp Low Grade,Waikato,114240.17,79176.12,6136.17,35064.05,0.30693275403914405,28927.880000000005,0.2532198612799684
202506,Pulp Low Grade,Vietnam,241072.85,167083.27,15180.17,73989.58000000002,0.30691792958020786,58809.41000000002,0.2439487067913289
202506,Pulp Low Grade,China,184822.6,111682.07,23258.17,73140.53,0.3957336927410392,49882.36,0.2698931840586595
202506,Pulp Low Grade,Japan,115447.76,75979.48,9791.27,39468.28,0.34187133643822976,29677.01,0.25706007634968403
202507,Log A28,Northland,182105.01,106798.23,26165.76,75306.78000000001,0.41353491592570685,49141.02000000002,0.269849906930073
202507,Log A28,Hawke's Bay,182518.36,127382.65,15255.25,55135.70999999999,0.3020830890656699,39880.45999999999,0.21850108668519702
202507,Log A28,Waikato,226562.53,169133.54,20238.11,57428.98999999999,0.2534796464357985,37190.87999999999,0.1641528279190738
202507,Log A28,Vietnam,180747.63,127970.43,9922.03,52777.20000000001,0.2919938701270938,42855.17000000001,0.2370994850665539
202507,Log A28,China,199912.23,148127.72,13507.71,51784.51000000001,0.2590362280486792,38276.80000000001,0.1914680257430974
202507,Log A28,Japan,164766.56,97573.79,15919.22,67192.77,0.407805867889698,51273.55,0.3111890543809375
202507,Log B22,Northland,170252.94,110411.92,11752.49,59841.020000000004,0.3514830345954672,48088.530000000006,0.2824534483809795
202507,Log B22,Hawke's Bay,231329.5,171167.13,32058.99,60162.369999999995,0.26007219139798426,28103.379999999994,0.12148636468759927
202507,Log B22,Waikato,253921.38,183391.53,21574.57,70529.85,0.2777625499672379,48955.280000000006,0.19279699881908333
202507,Log B22,Vietnam,202924.38,129196.87,14205.48,73727.51000000001,0.3633250474881333,59522.03000000001,0.29332123621617084
202507,Log B22,China,251815.49,155248.04,13996.89,96567.44999999998,0.3834849476495667,82570.55999999998,0.32790103579410457
202507,Log B22,Japan,141565.95,84364.97,13565.61,57200.98000000001,0.4040588856289242,43635.37000000001,0.30823351236649776
202507,Timber Premium,Northland,373673.45,215094.22,37074.82,158579.23,0.4243791738481822,121504.41,0.32516200977083065
202507,Timber Premium,Hawke's Bay,310003.39,190964.69,30081.01,119038.70000000001,0.3839916073175845,88957.69000000002,0.28695715230727
202507,Timber Premium,Waikato,331124.69,191325.06,40805.94,139799.63,0.4221963333510407,98993.69,0.29896197109312506
202507,Timber Premium,Vietnam,338670.2,217452.72,36747.63,121217.48000000001,0.35792189569675753,84469.85,0.24941624624782457
202507,Timber Premium,China,257378.48,142761.5,24707.04,114616.98000000001,0.44532464408057737,89909.94,0.34932967200676607
202507,Timber Premium,Japan,343764.32,237321.0,46449.7,106443.32,0.309640395489561,59993.62000000001,0.1745196243752115
202507,Timber Standard,Northland,343560.25,256587.34,38163.53,86972.91,0.25315184163476423,48809.380000000005,0.1420693459153089
202507,Timber Standard,Hawke's Bay,282953.99,161434.15,41475.31,121519.84,0.4294685506997092,80044.53,0.28288885412077064
