order_id,order_date_key,ship_date_key,delivery_date_key,customer_key,product_key,site_key,qty_m3,on_time_flag,in_full_flag
ORD101998,20241111,20241115,20241202,1,6,6,45.8,0,0
ORD101999,20241226,20241227,20250101,1,1,6,46.4,1,1
ORD102000,20240623,20240629,20240706,4,6,6,51.7,1,0
ORD102001,20250430,20250502,20250515,3,4,5,46.1,0,1
ORD102002,20241230,20250106,20250115,4,1,6,56.3,1,1
ORD102003,20240921,20240925,20241005,5,2,6,48.7,1,1
ORD102004,20250307,20250314,20250325,1,5,5,45.3,0,1
ORD102005,20250129,20250204,20250212,5,1,5,63.3,1,1
ORD102006,20240225,20240226,20240309,5,4,5,53.1,0,1
ORD102007,20240405,20240411,20240423,5,5,5,46.1,0,0
ORD102008,20240618,20240623,20240627,4,1,6,44.6,1,1
ORD102009,20251211,20251217,20260101,5,5,5,45.4,0,1
ORD102010,20250707,20250714,20250729,3,2,6,58.7,0,1
ORD102011,20250922,20250926,20251003,5,4,5,43.8,1,1
ORD102012,20250727,20250801,20250806,2,3,6,45.9,1,1
ORD102013,20241112,20241119,20241127,3,6,5,38.1,1,1
ORD102014,20250829,20250903,20250907,4,4,6,32.9,1,1
ORD102015,20241229,20241230,20250104,4,6,5,54.0,1,1
ORD102016,20250101,20250103,20250110,4,1,6,32.9,1,1
ORD102017,20241031,20241106,20241109,4,2,5,57.5,1,1
ORD102018,20240207,20240213,20240222,4,5,6,36.9,1,1
ORD102019,20251011,20251017,20251105,1,4,6,51.2,0,1
ORD102020,20251113,20251118,20251207,3,2,5,41.6,0,1
ORD102021,20250627,20250629,20250702,1,5,5,50.1,1,1
ORD102022,20250212,20250217,20250222,5,4,6,49.1,1,1
ORD102023,20251228,20251231,20260111,1,2,5,28.5,0,1
ORD102024,20250721,20250726,20250815,4,5,5,57.8,0,1
ORD102025,20240114,20240115,20240119,2,3,5,48.3,1,1
ORD102026,20241016,20241017,20241103,5,1,5,30.3,0,1
ORD102027,20240417,20240422,20240511,3,4,5,54.1,0,1
ORD102028,20240127,20240203,20240223,1,3,6,59.2,0,1
ORD102029,20240109,20240110,20240123,1,2,5,51.3,0,1
ORD102030,20251116,20251117,20251129,3,2,5,64.6,0,1
ORD102031,20240120,20240125,20240129,5,1,6,46.3,1,1
ORD102032,20250203,20250208,20250213,5,4,5,56.9,1,0
ORD102033,20250209,20250210,20250224,4,6,5,53.5,0,1
ORD102034,20250523,20250526,20250615,2,1,5,41.8,0,1
ORD102035,20250425,20250428,20250503,3,4,6,48.9,1,1
ORD102036,20250930,20251003,20251018,4,6,5,57.1,0,1
ORD102037,20240315,20240321,20240409,3,1,6,47.1,0,1
ORD102038,20250318,20250325,20250412,2,5,5,38.2,0,1
ORD102039,20250130,20250131,20250215,4,4,6,60.4,0,1
ORD102040,20240428,20240502,20240507,1,4,6,23.2,1,1
ORD102041,20251213,20251219,20251231,1,6,6,50.5,0,1
ORD102042,20240821,20240825,20240912,2,6,5,43.2,0,1
ORD102043,20251213,20251218,20260101,1,2,6,39.3,0,1
ORD102044,20240726,20240728,20240807,4,5,6,45.9,1,1
ORD102045,20250813,20250817,20250820,2,5,5,47.5,1,1
ORD102046,20240601,20240602,20240614,3,6,6,39.6,0,1
ORD102047,20241017,20241020,20241105,2,5,6,57.6,0,1
ORD102048,20240604,20240610,20240630,3,5,6,54.6,0,1
ORD102049,20240106,20240113,20240121,5,4,5,46.6,1,1
ORD102050,20240801,20240803,20240819,1,2,6,42.2,0,0
ORD102051,20250826,20250829,20250914,5,1,6,66.2,0,1
ORD102052,20250927,20251002,20251009,5,2,6,23.8,1,1
ORD102053,20250720,20250724,20250729,1,4,5,44.9,1,1
ORD102054,20240227,20240229,20240319,2,4,5,62.0,0,1
ORD102055,20240628,20240702,20240708,1,3,5,43.1,1,1
ORD102056,20250601,20250602,20250618,3,6,6,38.7,0,1
ORD102057,20251019,20251023,20251106,1,2,5,55.0,0,1
ORD102058,20241004,20241007,20241011,2,2,6,48.7,1,1
ORD102059,20240322,20240324,20240401,1,2,6,50.3,1,1
ORD102060,20241225,20241231,20250118,5,1,6,49.6,0,1
ORD102061,20240221,20240228,20240304,5,5,5,52.6,1,1
ORD102062,20250720,20250723,20250803,1,2,5,55.9,0,1
ORD102063,20240617,20240621,20240706,5,1,6,60.6,0,1
ORD102064,20250123,20250130,20250218,1,3,6,55.3,0,1
ORD102065,20240929,20241003,20241023,2,4,5,53.7,0,1
ORD102066,20240922,20240926,20241002,4,4,5,57.8,1,0
ORD102067,20240515,20240520,20240601,2,6,6,44.2,0,1
ORD102068,20240903,20240906,20240922,4,6,5,43.5,0,1
ORD102069,20240227,20240229,20240317,2,2,5,46.8,0,1
ORD102070,20240214,20240216,20240304,1,6,6,46.8,0,1
ORD102071,20240622,20240624,20240704,5,1,6,53.2,1,1
ORD102072,20251210,20251217,20251222,1,6,6,51.8,1,1
ORD102073,20250111,20250118,20250204,1,3,6,70.3,0,1
ORD102074,20240509,20240516,20240530,2,6,6,49.4,0,1
ORD102075,20240311,20240314,20240403,3,4,6,49.0,0,1
ORD102076,20241101,20241108,20241114,5,2,5,33.9,1,1
ORD102077,20251224,20251225,20260108,5,5,5,52.9,0,1
ORD102078,20250719,20250723,20250726,3,3,6,52.7,1,1
ORD102079,20240606,20240609,20240619,4,3,5,56.5,1,1
ORD102080,20240616,20240621,20240630,1,5,6,50.9,1,1
ORD102081,20250416,20250418,20250424,3,3,6,50.8,1,1
ORD102082,20250625,20250627,20250707,2,3,6,65.1,1,1
ORD102083,20250102,20250107,20250127,4,6,5,41.2,0,1
ORD102084,20240524,20240527,20240613,4,5,6,37.0,0,1
ORD102085,20250915,20250918,20251003,2,5,6,55.3,0,1
ORD102086,20241017,20241019,20241023,3,1,5,33.6,1,1
ORD102087,20251203,20251209,20251215,4,2,5,56.4,1,1
ORD102088,20240728,20240730,20240806,3,5,5,48.4,1,1
ORD102089,20240324,20240327,20240415,3,1,5,43.3,0,1
ORD102090,20240822,20240829,20240918,5,5,6,45.7,0,1
ORD102091,20251020,20251021,20251030,3,6,6,41.8,1,1
ORD102092,20240412,20240414,20240418,4,5,6,38.3,1,1
ORD102093,20251001,20251004,20251014,5,2,5,59.3,1,1
ORD102094,20250630,20250702,20250711,1,1,5,37.1,1,1
ORD102095,20250625,20250702,20250711,4,4,5,60.8,1,1
ORD102096,20250910,20250913,20250922,5,4,6,57.8,1,1
ORD102097,20240425,20240427,20240515,5,6,5,57.2,0,1
ORD102098,20240515,20240521,20240608,1,4,5,47.0,0,1
ORD102099,20240114,20240120,20240205,2,1,6,49.2,0,1
ORD102100,20250208,20250211,20250223,1,4,5,56.7,0,1
ORD102101,20241030,20241105,20241114,4,3,6,62.0,1,1
ORD102102,20240908,20240915,20240922,1,3,6,42.4,1,1
ORD102103,20251212,20251213,20251218,5,4,6,46.0,1,1
ORD102104,20240224,20240227,20240304,4,1,5,37.3,1,1
ORD102105,20251117,20251123,20251203,3,1,6,47.4,1,1
ORD102106,20251121,20251125,20251208,1,5,5,38.6,0,1
ORD102107,20240524,20240528,20240601,5,2,6,37.6,1,1
ORD102108,20251210,20251216,20251225,2,6,5,44.4,1,1
ORD102109,20240813,20240815,20240819,4,4,6,60.9,1,1
ORD102110,20240713,20240714,20240719,1,2,6,48.2,1,1
ORD102111,20240521,20240522,20240604,5,5,6,32.8,0,1
ORD102112,20250928,20250929,20251004,2,4,6,54.6,1,1
ORD102113,20240305,20240311,20240330,4,2,5,43.2,0,1
ORD102114,20250422,20250426,20250502,4,1,6,70.2,1,1
ORD102115,20250708,20250712,20250724,4,3,5,53.8,0,1
ORD102116,20240714,20240717,20240731,3,2,5,49.1,0,1
ORD102117,20250404,20250406,20250425,1,6,5,30.7,0,1
ORD102118,20250814,20250819,20250901,4,5,6,55.5,0,1
ORD102119,20240904,20240910,20240927,2,1,5,47.5,0,1
ORD102120,20250603,20250605,20250623,5,2,5,43.9,0,1
ORD102121,20240825,20240828,20240912,3,2,5,64.7,0,0
ORD102122,20241003,20241004,20241011,3,5,6,41.7,1,1
ORD102123,20250909,20250910,20250914,3,3,5,42.7,1,1
ORD102124,20240221,20240223,20240308,1,1,6,51.8,0,1
ORD102125,20240916,20240921,20241006,1,6,6,56.1,0,1
ORD102126,20250606,20250611,20250627,1,2,5,69.2,0,1
ORD102127,20241104,20241106,20241116,3,5,6,55.3,1,1
ORD102128,20241230,20250104,20250123,4,3,6,38.5,0,1
ORD102129,20241006,20241011,20241016,2,6,5,58.3,1,1
ORD102130,20250417,20250424,20250506,2,2,5,43.5,0,1
ORD102131,20250118,20250121,20250201,5,6,6,64.1,0,1
ORD102132,20240921,20240928,20241017,2,6,5,58.4,0,1
ORD102133,20240331,20240405,20240414,2,2,5,50.8,1,1
ORD102134,20250628,20250630,20250720,1,2,6,45.5,0,1
ORD102135,20250101,20250102,20250110,1,2,5,47.8,1,1
ORD102136,20250727,20250729,20250803,2,5,5,51.5,1,1
ORD102137,20250108,20250113,20250128,3,2,6,58.1,0,1
ORD102138,20240721,20240724,20240805,3,4,6,59.5,0,1
ORD102139,20241105,20241112,20241129,2,5,6,47.7,0,1
ORD102140,20240802,20240805,20240822,3,4,6,51.7,0,1
ORD102141,20250328,20250403,20250416,3,4,5,50.0,0,1
ORD102142,20241222,20241228,20241231,2,2,5,68.3,1,1
ORD102143,20240713,20240719,20240724,5,3,5,48.8,1,1
ORD102144,20240114,20240121,20240205,1,4,5,61.6,0,1
ORD102145,20241105,20241109,20241129,1,4,6,46.6,0,1
ORD102146,20250330,20250403,20250412,2,2,5,38.1,1,1
ORD102147,20240828,20240829,20240907,1,2,5,41.8,1,1
ORD102148,20240619,20240622,20240709,1,4,5,63.5,0,1
ORD102149,20250611,20250615,20250702,3,3,5,59.1,0,1
ORD102150,20241031,20241101,20241115,1,1,6,61.9,0,1
ORD102151,20240716,20240718,20240729,1,6,6,51.3,0,1
ORD102152,20250407,20250413,20250422,2,4,5,46.8,1,1
ORD102153,20250831,20250906,20250913,2,3,6,51.1,1,1
ORD102154,20240407,20240413,20240427,2,3,5,63.7,0,1
ORD102155,20240903,20240906,20240911,4,2,5,47.2,1,1
ORD102156,20250120,20250126,20250214,1,2,5,50.1,0,1
ORD102157,20250306,20250311,20250325,5,6,6,52.2,0,1
ORD102158,20240608,20240611,20240618,1,4,6,37.9,1,1
ORD102159,20250807,20250809,20250822,2,5,6,58.7,0,1
ORD102160,20241015,20241020,20241106,2,2,6,36.1,0,1
ORD102161,20240302,20240308,20240326,5,2,5,50.9,0,1
ORD102162,20250316,20250320,20250406,5,6,5,51.6,0,1
ORD102163,20240324,20240330,20240419,5,4,6,56.2,0,0
ORD102164,20250804,20250809,20250812,3,2,5,37.0,1,1
ORD102165,20250427,20250503,20250518,3,5,6,65.1,0,1
ORD102166,20240210,20240211,20240301,3,5,6,56.1,0,1
ORD102167,20251218,20251221,20251224,2,2,6,39.9,1,0
ORD102168,20240305,20240311,20240328,4,5,5,55.8,0,1
ORD102169,20241012,20241014,20241103,4,5,6,53.6,0,1
ORD102170,20241229,20250102,20250122,2,3,6,39.6,0,1
ORD102171,20251004,20251006,20251012,4,2,6,56.1,1,1
ORD102172,20240106,20240113,20240123,1,6,5,60.0,1,1
ORD102173,20250101,20250103,20250114,3,6,6,64.7,0,1
ORD102174,20240423,20240426,20240513,4,5,6,48.4,0,1
ORD102175,20240901,20240903,20240914,4,3,5,54.8,0,1
ORD102176,20241108,20241113,20241203,5,2,6,49.8,0,1
ORD102177,20250109,20250112,20250119,2,1,6,50.4,1,0
ORD102178,20250113,20250117,20250130,4,4,5,57.0,0,1
ORD102179,20241026,20241102,20241121,2,1,5,51.0,0,1
ORD102180,20250730,20250804,20250811,2,4,5,30.2,1,1
ORD102181,20250706,20250711,20250724,1,2,5,47.8,0,1
ORD102182,20241201,20241207,20241213,5,6,6,30.6,1,1
ORD102183,20250909,20250910,20250920,1,3,6,41.0,1,1
ORD102184,20240528,20240603,20240621,2,4,6,43.8,0,1
ORD102185,20250726,20250801,20250813,2,5,6,52.4,0,1
ORD102186,20240117,20240122,20240206,2,6,6,64.7,0,1
ORD102187,20240203,20240209,20240212,4,4,5,47.4,1,1
ORD102188,20250730,20250801,20250812,3,4,6,41.0,0,1
ORD102189,20250710,20250716,20250721,3,2,6,32.6,1,1
ORD102190,20251028,20251104,20251118,4,5,5,46.2,0,1
ORD102191,20250303,20250310,20250313,5,3,5,30.4,1,1
ORD102192,20250311,20250317,20250403,2,4,5,56.7,0,1
ORD102193,20250608,20250615,20250705,5,3,5,40.4,0,1
ORD102194,20251212,20251216,20260105,4,5,5,56.7,0,0
ORD102195,20240128,20240203,20240209,2,6,5,47.1,1,1
ORD102196,20251108,20251113,20251203,2,4,6,44.9,0,1
ORD102197,20240928,20240929,20241017,4,4,6,62.3,0,1
ORD102198,20250313,20250314,20250401,1,2,5,55.7,0,1
ORD102199,20240104,20240107,20240114,5,4,5,53.5,1,1
ORD102200,20240924,20240930,20241011,1,6,5,54.3,0,1
ORD102201,20250606,20250609,20250628,1,3,6,59.5,0,1
ORD102202,20251122,20251124,20251209,2,1,5,67.2,0,1
ORD102203,20241108,20241113,20241124,4,3,5,50.2,0,1
ORD102204,20251102,20251103,20251122,3,6,6,44.7,0,1
ORD102205,20240529,20240604,20240609,4,1,5,41.1,1,1
ORD102206,20241030,20241102,20241114,2,3,5,35.1,0,1
ORD102207,20240208,20240215,20240219,5,4,5,46.6,1,1
ORD102208,20250711,20250718,20250730,2,3,5,59.6,0,1
ORD102209,20250919,20250924,20250929,4,1,5,40.5,1,1
ORD102210,20250519,20250524,20250612,4,5,6,44.9,0,1
ORD102211,20250912,20250917,20251007,3,1,6,35.7,0,1
ORD102212,20250307,20250308,20250311,5,2,6,34.1,1,1
ORD102213,20241219,20241226,20250114,2,3,5,42.4,0,1
ORD102214,20250802,20250805,20250823,4,5,5,50.1,0,1
ORD102215,20250602,20250607,20250627,5,4,5,50.1,0,1
ORD102216,20250915,20250922,20250927,3,1,5,54.2,1,1
ORD102217,20250601,20250604,20250618,5,3,5,43.8,0,1
ORD102218,20250306,20250311,20250322,5,5,6,43.9,0,1
ORD102219,20250414,20250420,20250423,3,6,6,46.1,1,1
ORD102220,20240731,20240802,20240805,5,4,5,32.3,1,1
ORD102221,20240501,20240505,20240509,1,5,6,35.9,1,1
ORD102222,20240321,20240322,20240406,1,1,6,43.9,0,1
ORD102223,20240416,20240420,20240510,3,1,6,43.5,0,1
ORD102224,20250210,20250217,20250303,5,4,6,52.7,0,1
ORD102225,20240211,20240215,20240219,3,3,6,61.5,1,1
ORD102226,20250601,20250603,20250621,1,5,6,46.8,0,1
ORD102227,20250928,20251003,20251006,3,4,5,56.1,1,1
ORD102228,20250609,20250613,20250617,3,5,6,57.8,1,0
ORD102229,20250405,20250408,20250423,5,3,5,46.9,0,1
ORD102230,20250506,20250507,20250523,5,6,5,47.8,0,1
ORD102231,20241130,20241201,20241215,4,4,6,47.1,0,1
ORD102232,20251022,20251023,20251101,5,4,6,60.6,1,1
ORD102233,20250204,20250205,20250220,4,2,6,44.9,0,1
ORD102234,20240307,20240312,20240331,4,2,6,46.1,0,1
ORD102235,20240927,20241002,20241013,1,2,6,47.5,0,1
ORD102236,20240301,20240305,20240313,3,3,6,48.6,1,1
ORD102237,20250324,20250327,20250404,4,3,6,51.4,1,1
ORD102238,20240819,20240821,20240902,3,3,5,55.5,0,1
ORD102239,20251005,20251006,20251018,4,1,5,27.8,0,1
ORD102240,20250312,20250316,20250321,1,2,5,71.9,1,1
ORD102241,20240505,20240510,20240516,1,2,5,41.8,1,1
ORD102242,20241021,20241027,20241030,3,5,5,44.0,1,1
ORD102243,20240103,20240104,20240115,3,3,5,44.7,0,1
ORD102244,20240222,20240227,20240305,1,5,6,50.5,1,1
ORD102245,20240408,20240412,20240419,4,1,6,36.2,1,1
ORD102246,20240509,20240511,20240514,2,1,6,60.0,1,1
ORD102247,20250127,20250131,20250210,3,3,5,54.6,1,1
ORD102248,20250813,20250817,20250906,5,4,6,66.5,0,0
ORD102249,20251027,20251101,20251107,1,2,5,59.6,1,1
ORD102250,20240605,20240606,20240618,4,3,5,54.7,0,1
ORD102251,20240705,20240712,20240717,2,3,5,34.5,1,1
ORD102252,20240816,20240818,20240826,3,6,5,51.8,1,1
ORD102253,20240904,20240907,20240914,3,6,6,58.0,1,1
ORD102254,20250201,20250202,20250210,5,1,5,28.7,1,1
ORD102255,20240419,20240426,20240512,3,2,5,50.6,0,1
ORD102256,20250818,20250824,20250909,2,1,6,44.1,0,0
ORD102257,20250411,20250417,20250422,2,2,6,38.6,1,1
ORD102258,20240222,20240223,20240311,2,6,5,37.7,0,1
ORD102259,20250418,20250424,20250506,2,3,5,59.6,0,1
ORD102260,20240706,20240710,20240718,1,4,5,61.5,1,1
ORD102261,20250914,20250917,20250928,4,4,5,45.2,0,1
ORD102262,20240428,20240504,20240515,4,5,5,51.3,0,1
ORD102263,20240516,20240523,20240603,4,4,5,50.1,0,1
ORD102264,20240905,20240910,20240920,3,3,6,49.3,1,1
ORD102265,20240110,20240116,20240201,4,1,6,50.3,0,1
ORD102266,20250303,20250306,20250319,3,4,5,34.9,0,1
ORD102267,20240404,20240405,20240425,2,4,5,47.5,0,1
ORD102268,20240825,20240830,20240909,4,1,6,61.9,1,1
ORD102269,20250104,20250109,20250122,4,3,6,52.6,0,1
ORD102270,20240607,20240610,20240613,1,3,5,52.8,1,1
ORD102271,20241026,20241030,20241112,5,2,6,78.1,0,1
ORD102272,20250307,20250311,20250331,4,5,6,36.9,0,1
ORD102273,20250703,20250707,20250722,2,4,6,26.7,0,1
ORD102274,20241104,20241109,20241126,3,2,5,60.4,0,1
ORD102275,20240628,20240630,20240712,1,6,5,52.6,0,1
ORD102276,20251012,20251018,20251022,4,5,5,42.9,1,1
ORD102277,20251101,20251104,20251110,5,3,5,30.8,1,1
ORD102278,20250910,20250917,20250925,5,5,6,49.9,1,1
ORD102279,20240617,20240621,20240629,4,1,5,41.5,1,1
ORD102280,20250715,20250716,20250722,2,1,5,44.7,1,1
ORD102281,20240729,20240805,20240817,2,1,6,66.9,0,1
ORD102282,20241206,20241207,20241226,5,3,6,48.2,0,1
ORD102283,20250223,20250225,20250305,1,5,5,46.4,1,1
ORD102284,20250621,20250626,20250703,5,2,6,72.0,1,1
ORD102285,20240512,20240515,20240521,5,3,6,48.9,1,1
ORD102286,20251124,20251126,20251207,2,4,6,47.0,0,1
ORD102287,20250224,20250226,20250302,5,3,6,34.4,1,1
ORD102288,20250207,20250212,20250303,3,6,5,44.8,0,1
ORD102289,20250129,20250202,20250213,3,3,6,41.6,0,1
ORD102290,20240321,20240322,20240328,2,6,5,48.6,1,1
ORD102291,20251006,20251011,20251023,4,5,5,47.2,0,1
ORD102292,20251208,20251214,20251227,1,1,6,34.7,0,1
ORD102293,20240507,20240509,20240515,3,5,5,56.1,1,1
ORD102294,20241209,20241213,20250102,3,4,5,48.7,0,1
ORD102295,20250807,20250808,20250824,5,5,5,37.0,0,1
ORD102296,20250807,20250811,20250817,3,4,5,57.4,1,0
ORD102297,20250418,20250425,20250507,5,2,5,48.8,0,1
ORD102298,20240217,20240223,20240314,4,2,5,48.6,0,1
ORD102299,20241226,20241227,20250112,2,1,6,51.5,0,1
ORD102300,20240901,20240904,20240922,4,2,5,48.5,0,1
ORD102301,20240317,20240322,20240405,2,4,6,43.4,0,1
ORD102302,20240830,20240901,20240910,2,2,6,55.3,1,1
ORD102303,20240323,20240330,20240404,3,4,6,41.4,1,0
ORD102304,20250103,20250105,20250111,2,2,5,40.1,1,0
ORD102305,20251211,20251216,20260104,3,6,6,64.7,0,1
ORD102306,20250805,20250809,20250822,1,3,6,31.9,0,1
ORD102307,20251125,20251128,20251202,3,4,5,59.8,1,1
ORD102308,20250305,20250307,20250314,3,4,5,52.5,1,1
ORD102309,20241122,20241126,20241202,4,5,6,50.1,1,1
ORD102310,20250317,20250319,20250330,3,6,6,68.2,0,1
ORD102311,20240322,20240326,20240409,5,4,6,39.6,0,1
ORD102312,20250605,20250606,20250623,5,5,5,67.5,0,0
ORD102313,20240710,20240711,20240717,4,4,5,28.2,1,1
ORD102314,20240818,20240821,20240904,5,6,5,39.8,0,1
ORD102315,20240217,20240223,20240314,1,2,6,56.1,0,1
ORD102316,20250627,20250704,20250715,5,1,6,58.6,0,1
ORD102317,20240615,20240619,20240626,3,3,6,46.1,1,1
ORD102318,20240619,20240623,20240707,3,5,5,45.0,0,1
ORD102319,20240725,20240801,20240821,1,5,5,55.8,0,0
ORD102320,20241128,20241205,20241219,5,6,5,52.6,0,1
ORD102321,20240330,20240404,20240407,1,5,6,48.1,1,1
ORD102322,20240108,20240111,20240118,2,6,6,40.7,1,1
ORD102323,20250422,20250424,20250507,1,4,5,64.7,0,0
ORD102324,20251123,20251124,20251213,2,4,6,53.4,0,1
ORD102325,20251107,20251112,20251123,3,5,6,37.9,0,1
ORD102326,20240708,20240712,20240718,4,2,5,42.0,1,1
ORD102327,20251028,20251102,20251115,4,2,6,64.9,0,1
ORD102328,20251101,20251103,20251107,3,5,5,49.5,1,1
ORD102329,20240924,20240925,20241003,4,6,6,69.1,1,1
ORD102330,20240302,20240307,20240316,2,1,5,59.2,1,1
ORD102331,20240503,20240507,20240519,1,5,5,30.2,0,1
ORD102332,20240317,20240321,20240407,3,2,5,51.4,0,1
ORD102333,20250618,20250622,20250628,4,3,5,61.5,1,1
ORD102334,20240627,20240701,20240711,4,4,5,52.9,1,1
ORD102335,20250610,20250613,20250621,2,4,5,53.3,1,0
ORD102336,20250131,20250207,20250217,5,2,5,47.8,1,1
ORD102337,20240127,20240128,20240206,5,2,6,59.6,1,1
ORD102338,20240220,20240223,20240301,3,2,6,39.8,1,1
ORD102339,20240228,20240303,20240320,1,3,5,43.9,0,1
ORD102340,20240224,20240301,20240316,5,4,5,54.1,0,1
ORD102341,20241120,20241125,20241128,2,2,5,52.4,1,1
ORD102342,20250506,20250507,20250514,2,4,5,50.4,1,1
ORD102343,20251224,20251226,20260110,2,4,5,47.0,0,1
ORD102344,20240901,20240904,20240924,2,2,5,45.0,0,1
ORD102345,20240219,20240220,20240311,2,2,6,46.6,0,1
ORD102346,20251104,20251107,20251119,1,3,6,52.7,0,1
ORD102347,20250728,20250729,20250816,1,3,6,43.4,0,1
ORD102348,20251027,20251103,20251118,3,5,6,62.8,0,0
ORD102349,20250206,20250212,20250301,5,6,5,25.6,0,0
ORD102350,20250624,20250625,20250702,2,1,5,55.5,1,1
ORD102351,20240521,20240528,20240611,3,4,6,38.8,0,1
ORD102352,20240602,20240604,20240615,4,6,5,61.6,0,1
ORD102353,20240622,20240626,20240716,4,6,6,47.8,0,1
ORD102354,20250701,20250708,20250726,3,3,5,50.3,0,1
ORD102355,20250125,20250201,20250216,1,5,5,62.5,0,1
ORD102356,20240918,20240921,20240924,1,6,5,49.4,1,1
ORD102357,20240504,20240510,20240521,3,5,6,50.7,0,1
ORD102358,20240805,20240807,20240824,2,2,5,61.3,0,0
ORD102359,20240720,20240722,20240727,3,4,5,70.8,1,1
ORD102360,20251020,20251022,20251106,4,4,6,48.1,0,1
ORD102361,20250114,20250119,20250129,2,3,6,51.5,1,1
ORD102362,20250910,20250917,20250928,3,3,6,52.4,0,1
ORD102363,20250224,20250303,20250316,1,2,5,46.6,0,1
ORD102364,20240731,20240803,20240811,3,5,6,52.4,1,1
ORD102365,20240827,20240902,20240917,1,5,6,51.5,0,1
ORD102366,20240609,20240612,20240626,2,3,6,65.4,0,1
ORD102367,20250412,20250417,20250503,2,1,5,47.9,0,1
ORD102368,20240513,20240519,20240529,4,5,6,51.5,1,1
ORD102369,20240919,20240921,20241007,5,5,6,62.3,0,1
ORD102370,20250423,20250425,20250501,4,4,5,57.3,1,1
ORD102371,20240409,20240414,20240503,4,4,6,50.1,0,1
ORD102372,20240507,20240512,20240519,3,5,5,55.6,1,1
ORD102373,20240919,20240923,20241006,5,5,5,52.0,0,1
ORD102374,20250223,20250227,20250311,5,5,5,45.1,0,1
ORD102375,20240125,20240129,20240204,4,2,6,32.3,1,1
ORD102376,20240330,20240401,20240409,4,5,5,52.5,1,1
ORD102377,20240603,20240605,20240611,3,1,5,52.8,1,1
ORD102378,20251012,20251014,20251018,1,3,6,47.7,1,1
ORD102379,20251203,20251210,20251220,4,3,6,62.6,1,1
ORD102380,20240419,20240420,20240510,4,3,6,24.0,0,1
ORD102381,20250827,20250903,20250908,2,1,6,62.0,1,1
ORD102382,20240901,20240904,20240921,2,4,5,52.8,0,1
ORD102383,20240928,20241003,20241006,2,2,6,43.1,1,1
ORD102384,20250422,20250426,20250430,5,1,5,53.5,1,1
ORD102385,20250119,20250122,20250202,5,5,6,43.4,0,1
ORD102386,20240905,20240906,20240914,3,4,5,59.9,1,1
ORD102387,20251224,20251230,20260113,1,6,6,36.1,0,1
ORD102388,20250721,20250722,20250730,3,5,6,60.0,1,1
ORD102389,20240224,20240227,20240316,2,2,6,62.7,0,1
ORD102390,20240820,20240824,20240828,3,1,6,54.2,1,1
ORD102391,20240111,20240112,20240125,1,1,6,44.4,0,1
ORD102392,20250305,20250308,20250322,2,4,6,53.8,0,1
ORD102393,20240508,20240515,20240529,4,6,5,28.4,0,1
ORD102394,20240512,20240514,20240525,4,2,5,59.2,0,1
ORD102395,20250526,20250531,20250607,2,6,5,44.6,1,1
ORD102396,20250926,20250930,20251017,1,3,5,42.3,0,1
ORD102397,20240113,20240115,20240201,2,2,6,38.7,0,1
ORD102398,20240602,20240608,20240612,4,3,6,53.5,1,1
ORD102399,20250506,20250511,20250520,5,3,6,43.5,1,1
ORD102400,20240607,20240612,20240701,3,1,6,51.3,0,1
ORD102401,20250702,20250703,20250716,2,6,6,52.8,0,1
ORD102402,20240806,20240809,20240817,1,1,6,38.6,1,0
ORD102403,20250117,20250121,20250127,2,1,5,42.6,1,1
ORD102404,20250805,20250806,20250823,4,3,6,56.3,0,1
ORD102405,20241204,20241208,20241218,4,3,5,41.3,1,1
ORD102406,20250613,20250620,20250705,1,4,6,55.5,0,1
ORD102407,20250205,20250210,20250218,4,5,5,54.0,1,1
ORD102408,20250616,20250621,20250707,3,2,6,54.8,0,1
ORD102409,20240815,20240816,20240829,5,2,6,44.9,0,1
ORD102410,20250910,20250916,20251005,1,3,6,42.9,0,1
ORD102411,20241130,20241206,20241210,5,3,5,69.0,1,1
ORD102412,20241119,20241126,20241207,3,3,6,42.5,0,1
ORD102413,20251221,20251222,20251226,2,3,5,51.1,1,1
ORD102414,20250606,20250607,20250625,3,3,5,68.7,0,0
ORD102415,20240306,20240310,20240315,5,1,6,38.0,1,1
ORD102416,20250928,20251004,20251018,5,6,5,52.8,0,1
ORD102417,20240926,20241002,20241017,1,2,6,49.8,0,1
ORD102418,20250426,20250430,20250516,2,6,6,48.9,0,1
ORD102419,20250304,20250311,20250323,3,6,5,46.4,0,1
ORD102420,20251112,20251113,20251123,5,2,6,42.2,1,1
ORD102421,20250107,20250108,20250126,5,6,6,47.8,0,1
ORD102422,20251102,20251104,20251113,3,6,5,40.7,1,1
ORD102423,20251018,20251022,20251101,4,6,6,42.3,1,1
ORD102424,20240317,20240321,20240409,1,4,5,64.2,0,0
ORD102425,20250419,20250422,20250429,1,5,5,62.9,1,1
ORD102426,20250825,20250828,20250905,5,6,6,66.8,1,1
ORD102427,20250129,20250203,20250222,3,5,5,64.9,0,1
ORD102428,20251210,20251212,20251229,3,4,6,47.3,0,1
ORD102429,20250426,20250427,20250507,2,1,5,40.6,1,1
ORD102430,20241014,20241015,20241021,4,4,5,56.5,1,1
ORD102431,20250219,20250224,20250307,4,5,5,44.7,0,1
ORD102432,20240617,20240622,20240708,4,1,5,40.3,0,1
